chunk_id,parent_id,id,source_file,title,category,location_name,address,sido,sigungu,lat,lng,elevation,slope,aspect,raw_text,land_easy,wealth_easy,path_easy,people_easy,caution_easy,bad_easy,polarity,easy_full,glance_easy,land_modern,wealth_modern,people_modern,caution_modern,summary_one_liner,card_land,card_wealth,card_people,card_stability,card_quote
doc_0006_c00,doc_0006,doc_0006,pdf0010001.pdf,풍수 이론 5,이론,,,,,,,,,,"오행계열 분류표 5 행 （K 行） 옥 （木） 화 （火） 토 （土） 금 （金） 수 （水） 5방 （A 方） 동（東） 남（南） 중 （40 서 （西） 북 （北） 5계 （五季） 봄 （春） 여름（夏） 긴여름（長夏） 가을 （秋） 동 （冬） 5기 （W 바람 （風） 더움（客） 습함 （濕） 건조（燥） 추움 （寒） 5색 （五色） 청 （靑） 적 （赤） 황 （黃） 백 （A） 흑 （黑） 5과 （五果） 오얏 은행 대추 복숭아 밤 5장 （五«） 간（肝） 심 （心） 비 （M） 폐 （肺） 신 （腎） 5부 （五»） 담（膽） 소장 （小腸） 위（胃） 대장（시W 방광 0房脫） 5관 （五官） 눈（目） 혀 （舌） 입 （n） 코 （鼻 ） 귀 （耳） 5체 （五6） 힘줄（筋） 액 （脈） 살 （肉） 분노（怒） 기쁨 （S） 번민 （思） 5지 （五志） 살갗털 （皮毛） 슬픔 （悲） 뼈 （骨） 두려 웅（恐） 다음으로 내장인 곳에선 좀 복잡하다. 간（=간장）을 먹으면 눈과 담낭에 좋다. 제일 마지막 단의 오지를 보자. 화를 내면 간장과 담낭에 좋지 않다. 기쁨은 심장에 좋은 영향을 주며 고민하고 괴로워하면 위（胃）에 나쁘다. 슬픔은 폐를 약하게 하 고 두려움은 신장에 부담을 준다. 오장을 옆으로 보면 간장, 심장, 비장, 폐장, 신장의 다섯 가 지가 나란히 줄지어 있다. 이 다섯 가지의 장이 균형이 잡히 면 건강하고 어느 한 곳이 너무 강하고 다른 곳이 약하면 허 약해진다. 음식물은 곡물과 과실의 균형적인 섭취가 필요하다.",이 다섯 가지의 장이 균형이 잡히 면 건강하고 어느 한 곳이 너무 강하고 다른 곳이 약하면 허 약해진다 음식물은 곡물과 과실의 균형적인 섭취가 필요하다,,,,,,이론,땅은 이 다섯 가지의 장이 균형이 잡히 면 건강하고 어느 한 곳이 너무 강하고 다른 곳이 약하면 허 약해진다 음식물은 곡물과 과실의 균형적인 섭취가 필요하다,땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지 않는다,옛 기록으로 보면 이 다섯 가지의 장이 균형이 잡히 면 건강하고 어느 한 곳이 너무 강하고 다른 곳이 약하면 허 약해진다 음식물은 곡물과 과실의 균형적인 섭취가 필요하다,,,,,4,1,1,3,땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지…
doc_0006_c01,doc_0006,doc_0006,pdf0010001.pdf,풍수 이론 5,이론,,,,,,,,,,"지의 장이 균형이 잡히 면 건강하고 어느 한 곳이 너무 강하고 다른 곳이 약하면 허 약해진다. 음식물은 곡물과 과실의 균형적인 섭취가 필요하다. 풍수는 오행（五行）, 오방（五方）, 오계（五季）, 오기（五氣）, 오색 （五色）의 다섯 개 요소로 행하는 것이므로 내장과 건장은 풍 수의 범위에 포함되지는 않는다. 그러나 실제로 그 범위까지 음미한 감정도 나왔으며 풍수의 혁（易）의 넓이를 구체적으로 설명한 것 뿐이다. 또 모든 일은 다섯 개의 요소로 성립되어 있다고 강조하는 것이다. 중국 고대의 천간（天干）의 형성 ） 지금까지 있다. 설명한 음양오행 10가지의 천간은 중에는 10가지의 천간（天干）이 갑•을•병•정•무•기•경•신•임 • 계（甲 • 江 • 內 • 丁 • 皮 • 己 • W • 辛 • 王 - 오）이다. 천간은 양성（플러스）의 것과 음성（마이너스）의 것으로 구분된다. 양성,즉 양간（陽干）은 이 그룹내의 형이 되고 음성인 음간（陰干）은 동생이 된다. 천간은 흔히「간지（干支）」라고도 한다. 양성천간 （陽性天干） 음성천간 （陰性天干） 목 （木） 의 화（火） 의 토（土） 의 금 （金） 의 수 （水 ） 의 간（干） 간（干） 간（干） 간（干） 간（干） 갑（甲） 병 （內） 무 0X) 경 （庾） 임 （王 ） 올 （江） 정 （丁） 기 （己） 신 （辛） 계 （炎 ）",지의 장이 균형이 잡히 면 건강하고 어느 한 곳이 너무 강하고 다른 곳이 약하면 허 약해진다 음식물은 곡물과 과실의 균형적인 섭취가 필요하다 중국 고대의 천간의 형성 ） 지금까지 있다,,,,,,이론,땅은 지의 장이 균형이 잡히 면 건강하고 어느 한 곳이 너무 강하고 다른 곳이 약하면 허 약해진다 음식물은 곡물과 과실의 균형적인 섭취가 필요하다 중국 고대의 천간의 형성 ） 지금까지 있다,땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지 않는다,옛 기록으로 보면 지의 장이 균형이 잡히 면 건강하고 어느 한 곳이 너무 강하고 다른 곳이 약하면 허 약해진다 음식물은 곡물과 과실의 균형적인 섭취가 필요하다 중국 고대의 천간의 형성 ） 지금까지 있다,,,,,4,1,1,3,땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지…
doc_0007_c00,doc_0007,doc_0007,pdf0010001.pdf,풍수 이론 6,이론,,,,,,,,,,"간지（干支）에 대한 상식 간지（干支）는 십간（十干）과 십이지（十三支）로 구별이 되는 데 간（干）온 양（陽）에 속하며 지（支）는 음（陰）에 속한다. 그러므로 간（干）은 천（天）이며 지（支）는 땅（地）으로 통한 다. 십간（十干）은 甲, 江, R, 丁, 成, 己, 庾, 辛, 辛, 王, 주이 고 십이지（十三支）는 子, i, W. 卵, 辰,午，未, 申, 西,成, 玄이다. 또한 간지로 시간을 따지는 법은 일지（一支）는 三시간을 말하며 한시간마다 초（初）와 정（正）은 一시간이다. 또 지（支） 마다 각（刻）이 분（分）이 있는데 있는데 일각（一刻）은 一五분이며 각（刻）밑에 이 분온 지금 시간의 분과 같고 시간표는 다음과 같다.",,,,,,,이론,,이론 기록이라 이 자리의 길흉을 단정하지 않는다,,,,,,2,1,1,3,이론 기록이라 이 자리의 길흉을 단정하지 않는다
doc_0007_c01,doc_0007,doc_0007,pdf0010001.pdf,풍수 이론 6,이론,,,,,,,,,,지（支） 마다 각（刻）이 분（分）이 있는데 있는데 일각（一刻）은 一五분이며 각（刻）밑에 이 분온 지금 시간의 분과 같고 시간표는 다음과 같다. 자시초（子時初）: 오후 十一시에서 오전 0시 자시정（子時正） : 오전 0시에서 一시까지 축시초（i時初）: 오전 一시에서 三시까지 축시정（표時正）: 오전 三시에서 三시까지 인시초（휴時初）: 오전 三시에서 四시까지 인시정（W時正）: 오전 四시에서 五시까지 묘시초（卵時初）: 오전 五시에서 A 시까지 묘시정（卵時正）: 오전 A시에서 七시까지 진시초（辰時初）: 오전 七시 에서 八시까지 진시정 （辰時正）: 오전 八시 에서 九시까지 사시초 （E•時初）: 오전 九시에서 十시까지 사시정（己時正） : 오전 十시에서 H'―시까지 오시초（午時初） : 오전 H시에서 오후 0시까지 오시정（午時正） : 오후 0시에서 一시까*지 미시초（未時初） : 오후 一시에서 三시까지 미 시 정 （未時正） : 오후 三시 에 서 三시 까지 신시초（ 申時初）: 오후 三시에서 四시까지 신시정（申時正） : 오후 四시에서 五시까지 유시초（西時初） : 오후 五시에서 A시까지 유시정（西時正） : 오후 A시에서 七시까지 술시초（成時初） : 오후 七시에서 八시까지 술시정（成時正） : 오후 A시에서 九시까지 해시초（X時初） : 오후 九시에서 十시까지 해시정（X時正） : 오후 十시에서 H“―시까지 간지법（干支法）은 만세력（萬歲方）이나 책력 （B®）에서 신이 태어난 해를 찾으면 되는 것이나 이때에는 반드시 자 만 （滿）으로 계산해야 한다.,"옛 기록은 산줄기와 방향을 아주 잘게 나누어 적어 두었어요. 쉽게 말하면 뒤가 얼마나 받쳐 주는지, 앞이 얼마나 열려 있는지, 길과 물길이 어떻게 드나드는지를 본 대목이에요",,,,,,이론,"옛 기록은 산줄기와 방향을 아주 잘게 나누어 적어 두었어요. 쉽게 말하면 뒤가 얼마나 받쳐 주는지, 앞이 얼마나 열려 있는지, 길과 물길이 어떻게 드나드는지를 본 대목이에요",땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지 않는다,"옛 기록은 산줄기와 방향을 아주 잘게 나누어 적어 두었어요. 쉽게 말하면 뒤가 얼마나 받쳐 주는지, 앞이 얼마나 열려 있는지, 길과 물길이 어떻게 드나드는지를 본 대목이에요",,,,,4,1,1,3,땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지…
doc_0007_c02,doc_0007,doc_0007,pdf0010001.pdf,풍수 이론 6,이론,,,,,,,,,,간지법（干支法）은 만세력（萬歲方）이나 책력 （B®）에서 신이 태어난 해를 찾으면 되는 것이나 이때에는 반드시 자 만 （滿）으로 계산해야 한다. 첫째 그 해의 천간（天干）과 지지（地支）를 알아 낸다. 둘째 생일달에서 그 달의 천간지지（天干地支）를 알아 낸다. 셋째 생일날의 천간지지（天干地支）를 알아 낸다. 넷째 생년월일의 天干地支를 알았으면 시를 본다.,옛 방향 구분은 만세력이나 책력에서 신이 태어난 해를 찾으면 되는 것이나 이때에는 반드시 자만으로 계산해야 한다,,,,,,이론,땅은 옛 방향 구분은 만세력이나 책력에서 신이 태어난 해를 찾으면 되는 것이나 이때에는 반드시 자만으로 계산해야 한다,땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지 않는다,옛 기록으로 보면 옛 방향 구분은 만세력이나 책력에서 신이 태어난 해를 찾으면 되는 것이나 이때에는 반드시 자만으로 계산해야 한다,,,,,4,1,1,3,땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지…
doc_0008_c00,doc_0008,doc_0008,pdf0010001.pdf,풍수 이론 7,이론,,,,,,,,,,"지지（地支）에 대해서 지지는 천간과 같이 음양오행에서 생겨나는데 모두 12가지 （十三支）로 나누어진다. 각각 음성과 양성으로 나누어서 오행 과 관계를 가진다. 기호명은 자 • 축 • 인 • 묘 • 진 • 사 • 오 • 미 • 신 •유•술•해（子 .표•로.卵•辰•己•午•未 •申.西. 成 • 玄）이다. 화（火） 양지 （陽支） 말（午） 쥐 （子 ） 양자 수 （水） 토화（土火） 음지 （陰支） 양（未） 소 （뀬） 음지 토수 （土水） 금 （金） 양지 （陽支） 원숭이 （申） 범（여） 양지 목 （木 ） 금 （金） 응지 （陰支） 닭（西） 토끼 （卵） 음지 목 （木） 금토 （金土） 양지 （陽支） 개 （成） 용 （辰） 양지 목토 （木土） 수 （水 ） 음지 （陰支） 돼지 （玄） 뱀 (B) 음지 화（火） 8개의 분배표 8괘는 중국의 경서인「주역（周易）」중의 8가지 부호를 말 한다. 음（--）과 양（-）의 두 개의 조합에 의해 그것으로 행운 의 정도가 표현된다. 내용적으로는 그 풍부함이 무한하다. 다음표 중에서는 방위, 오행, 4계가 가장 중요하지만 다른 항목도 여러 가지가 있다. 즉 실제로 풍수사가 행할 때는 자 연, 기상 등도 음미한다고 한다. 방위에 대해서는 8괘표처럼 건（乾）은 북서, 곤（뷰）은 남서, 진（震）은 동, 손（翼）은 남동, 감（攻）은 북, 이（離）는 남, 간（良）은 북동, 태（유）는 서이다. 동서남북의 방향을 이들 간지와 12지의 기호로 나타내는 것 도 있다.",,,,,,,이론,,이론 기록이라 이 자리의 길흉을 단정하지 않는다,,,,,,2,1,1,3,이론 기록이라 이 자리의 길흉을 단정하지 않는다
doc_0008_c01,doc_0008,doc_0008,pdf0010001.pdf,풍수 이론 7,이론,,,,,,,,,,"동, 감（攻）은 북, 이（離）는 남, 간（良）은 북동, 태（유）는 서이다. 동서남북의 방향을 이들 간지와 12지의 기호로 나타내는 것 도 있다. 또 8괘의 속성은 건（乾）과 태（유）는 금（金）, 이（離）는 불（火）, 진（震）과 손（翼）은 목（木）, 감（次）은 수（水）, 간（良）과 곤 （i申）은 토（土）이다. 풍수사가 쓰는 방위는 간지와 12지의 방위 를 합해서 24방위표가 되어 풍수방위도처럼 된다. 8괘 방위 북서 분버표 서 남 동 남동 북 북동 남서 - — 8개 건 （乾） 태 （兒） 이 （離） 진 (S) 손 （異） 감（次） 간（良） 곤 （퍼） 자연 하늘 못 불 번걔 바람 울 산 땅 오행 금 （金） 긍 （金） 화（火） 목* 목 （木） 수 （水） 토 （土） 토(+) 기상 맑음 비 맑음 번개비 바람 비 안개 눈 내장 대장 간장 담 위 비장 사계 가을 늦여룜 여름 여름 늦봄 겨울 한겨울 신체 머리 입 눈 발 허벅지 귀 손 배 동물 말 양 범 용 닭 돼지 개 소 （方位） 래상 심장 소장 신장,방광 대서 입추 60간지의 음양구분 천간에는 음양 10가지의 구분이 있고 지지에는 12가지의 구 분이 있는 것은 앞에 설명했다. 이 천간과 지지를 결부시키면",8괘 방위 북서 분버표 서 남 동 남동 북 북동 남서 - — 8개 건 태이 진 손 감 간 곤 (퍼) 자연 하늘 못 불 번걔 바람 울 산 땅 오행 금 긍 화 목* 목 수 토 토 기상 맑음,,,,,,이론,땅은 8괘 방위 북서 분버표 서 남 동 남동 북 북동 남서 - — 8개 건 태이 진 손 감 간 곤 (퍼) 자연 하늘 못 불 번걔 바람 울 산 땅 오행 금 긍 화 목* 목 수 토 토 기상 맑음,땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지 않는다,옛 기록으로 보면 8괘 방위 북서 분버표 서 남 동 남동 북 북동 남서 - — 8개 건 태이 진 손 감 간 곤 (퍼) 자연 하늘 못 불 번걔 바람 울 산 땅 오행 금 긍 화 목* 목 수 토 토 기상 맑음,,,,,4,1,1,3,땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지…
doc_0009_c00,doc_0009,doc_0009,pdf0010001.pdf,풍수 이론 8,이론,,,,,,,,,,"도합 60개가 이루어진다. 이 조합을 r60간지（7느十干支）」라고 한다. 육십갑자병납음（7느十甲子=W） 납음（納音）이란 자기의 생년육갑（生年A甲）에서 나오는 오 행（五行）을 갖고 남녀가 상생（相生）되는 것을 맞추어 보는 것이다. 오행별상생（五行別相生）과 상극（相刺）이 있는데 상생（相 生）이라함은 金生水（금은 물을 생하고）, 水生木（물은 나무를 생하고）, 木生火（나무는 불을 생하고）, 火生土（불은 흙을 생 하고）, 土生金（흙은 금을 생한다）을 말한다. 또한 상극（相刺）이란 金刺木（금은 나무를 극하고）, 木鬼土 （나무는 흙을 극하고）, 土刺水（휽은 물을 극하고）, 水해火（물 은 불을 극하고）, 火刺金（불은 금을 극한다）을 말한다. 이와 같이 상극이 되면 모든 일이 이루어지지 아니하고 부 부가 이별하거나 또는 불상사가 일어나게 된다.",,,,,,,이론,,이론 기록이라 이 자리의 길흉을 단정하지 않는다,,,,,,2,1,1,3,이론 기록이라 이 자리의 길흉을 단정하지 않는다
doc_0009_c01,doc_0009,doc_0009,pdf0010001.pdf,풍수 이론 8,이론,,,,,,,,,,", 火刺金（불은 금을 극한다）을 말한다. 이와 같이 상극이 되면 모든 일이 이루어지지 아니하고 부 부가 이별하거나 또는 불상사가 일어나게 된다. 甲子 海中金 內亂 爐中火 成辰 大林木 庾午 路傍土 王申 劍錄金 Z3 해중금 丁卵 노중화 己 B 대림목 辛未 노방토 契西 검봉금 甲成 山頭火 內子 潤下水 成큐 城頭土 庾辰 白 職金 王午 楊柳木 Z核 산두화 丁s 간하수 己卵 성두토 辛 E 백랍금 쓰未 양유목 甲申 泉中水 內成 屋上土 成子 麗8 火 庾街 松相木 王辰 長流水 ZLS 천중수 丁X 옥상토 己S 벽력화 辛卵 송백목 發 B 장류수 甲午 沙中金 R 申 山下火 皮成 平地木 庾子 壁上土 王 M 金消금 ?』未 사중금 丁西 산하화 己玄 평지목 辛 꾜 벽상토 契卵 금박금 a燈火 R午 天下水 成申 大W土 庾成 然III金 王子 ZLE 복등화 丁未 천하수 己西 대역토 辛 X 차천금 發a 상자목 甲워 大漢水 H 辰 沙中土 成午 天上火 庾申 石柳木 王成 大海水 己卵 대계수 丁 E 사중토 己未 천상화 辛西 석류목 쪼玄 대해수","옛 기록은 산줄기와 방향을 아주 잘게 나누어 적어 두었어요. 쉽게 말하면 뒤가 얼마나 받쳐 주는지, 앞이 얼마나 열려 있는지, 길과 물길이 어떻게 드나드는지를 본 대목이에요",,,,,,이론,"옛 기록은 산줄기와 방향을 아주 잘게 나누어 적어 두었어요. 쉽게 말하면 뒤가 얼마나 받쳐 주는지, 앞이 얼마나 열려 있는지, 길과 물길이 어떻게 드나드는지를 본 대목이에요",땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지 않는다,"옛 기록은 산줄기와 방향을 아주 잘게 나누어 적어 두었어요. 쉽게 말하면 뒤가 얼마나 받쳐 주는지, 앞이 얼마나 열려 있는지, 길과 물길이 어떻게 드나드는지를 본 대목이에요",,,,,4,1,1,3,땅 모양 기록이 있는 자리다. 이론 기록이라 이 자리의 길흉을 단정하지…
doc_0010_c00,doc_0010,doc_0010,pdf0010001.pdf,풍수 이론 9,이론,,,,,,,,,,생년 조견표 생년 간지 십이지 1914 년 갑인 험 오행 을 1915 년 을모 토끼 읏 1916 년 병진 용 토 1917 년 정사 뱅 토 1918년 우오 말 불 1919 년 기미 양 불 1920년 경신 원숭이 1921 년 신유 닭 1922년 임술 1923년 생년 간지 십이지 오행 1942년 임오 말 옥 1943년 계미 양 옥 1944년 갑신 원숭이 울 1945년 을유 닭 울 1946년 병술 개 토 1947년 정해 돼지 토 목 1948년 모자 쥐 불 옥 울.,,,,,,,이론,,이론 기록이라 이 자리의 길흉을 단정하지 않는다,,,,,,2,1,1,3,이론 기록이라 이 자리의 길흉을 단정하지 않는다
doc_0010_c01,doc_0010,doc_0010,pdf0010001.pdf,풍수 이론 9,이론,,,,,,,,,,미 양 옥 1944년 갑신 원숭이 울 1945년 을유 닭 울 1946년 병술 개 토 1947년 정해 돼지 토 목 1948년 모자 쥐 불 옥 울. 기축 소 불 개 경인 벙 옥 계해 돼지 울 1951 년 신묘 토끼 옥 1924년 갑자 쥐 금 1952년 잉진 용 1925년 을축 소 금 1953년 계사 험 올 1926년 병인 범 불 1954년 갑오 말 금 1927년 정묘 토끼 볼 1955년 올미 양 1928년 무진 용 옥 금 1956년 병신 원숭이 1929년 기사 뱀 목 1957년 정유 닭 불 1930년 경오 알 토 1958년 무술 개 옥 1931 년 신미 양 토 기해 돼지 옥 1932년 임신 원숭이 금 1960년 경자 쥐 토 1933년 계유 닭 금 1961 년 신축 소 토 1934년 갑술 개 불 1962년 임인 범 금 1935년 올해 돼지 불 1963년 계묘 토끼 금 1936년 병자 쥐 울 1964년 갑진 용 불 1937년 정축 소 울 1965년 을사 험 불 1938년 무인 범 토 병오 알 울 1939년 기묘 토끼 토 1967년 정미 양 웋 1940년 경진 용 금 1968년 무신 원숭이 토 1941 년 신사 뱀 금 1969년 기유 닭 토 생년 간지 십이지 5행 생년 간지 십이지 5헹 1970 경술 개 금 1985 을축 소 금 1971 신해 돼지 금 1986 병인 범 1972 임자 쥐 옥 1987 정묘 토끼 불 불 1973 계축 소 목 1988 무진 용 옥 1974 갑인 범 수 1989 기사 뱀 목 1975 올묘 토끼 수 1990 경오 말 토 1976 병진 용 토 1991 닌미 양 토 1977 정사 뱀 1992 임신 원숭이 금 1978 무오 말 토 불 1993 계유 닭 1979 기미 양 불 1994 갑술 개 금 불 1980 경신 원숭이 목 1995 을해 돼지 불 1981 신유 닭 목 19% 병자 쥐 수 1982 임술 개 수 1997 정축 소 수 1983 계해 돼지 수 1998 무인 범 토 1984 갑자 쥐 금 1999 기묘 토끼 토 오 명당（明堂）의 그림,,,,무인 범 토 병오 알 울 1939년 기묘 토끼 토 1967년 정미 양 웋 1940년 경진 용 금 1968년 무신 원숭이 토 1941 년 신사 뱀 금 1969년 기유 닭 토 생년 간지 십이지 5행 생년 간지 십이지 5헹 1970 경술 개 금 1985 을축 소 금 1971 신해 돼지 금 1986 병인 범 1972 임자 쥐 옥 1987 정묘 토끼 불 불 1973 계축 소 목 1988 무진 용 옥 1974 갑인 범 수 1989 기사 뱀 목 1975 올묘 토끼 수 1990 경오 말 토 1976 병진 용 토 1991 닌미 양 토 1977 정사 뱀 1992 임신 원숭이 금 1978 무오 말 토 불 1993 계유 닭 1979 기미 양 불 1994 갑술 개 금 불 1980 경신 원숭이 목 1995 을해 돼지 불 1981 신유 닭 목 19% 병자 쥐 수 1982 임술 개 수 1997 정축 소 수 1983 계해 돼지 수 1998 무인 범 토 1984 갑자 쥐 금 1999 기묘 토끼 토 오 명당의 그림,,,이론,사람은 무인 범 토 병오 알 울 1939년 기묘 토끼 토 1967년 정미 양 웋 1940년 경진 용 금 1968년 무신 원숭이 토 1941 년 신사 뱀 금 1969년 기유 닭 토 생년 간지 십이지 5행 생년 간지 십이지 5헹 1970 경술 개 금 1985 을축 소 금 1971 신해 돼지 금 1986 병인 범 1972 임자 쥐 옥 1987 정묘 토끼 불 불 1973 계축 소 목 1988 무진 용 옥 1974 갑인 범 수 1989 기사 뱀 목 1975 올묘 토끼 수 1990 경오 말 토 1976 병진 용 토 1991 닌미 양 토 1977 정사 뱀 1992 임신 원숭이 금 1978 무오 말 토 불 1993 계유 닭 1979 기미 양 불 1994 갑술 개 금 불 1980 경신 원숭이 목 1995 을해 돼지 불 1981 신유 닭 목 19% 병자 쥐 수 1982 임술 개 수 1997 정축 소 수 1983 계해 돼지 수 1998 무인 범 토 1984 갑자 쥐 금 1999 기묘 토끼 토 오 명당의 그림,이론 기록이라 이 자리의 길흉을 단정하지 않는다,,,고전 사람 기록: 장군→실행·통솔,,이 자리는 실행·통솔이 묻어나는 사람 기록이다,2,1,2,3,실행·통솔이 묻어나는 사람 기록
